Restaurant ID,Longitude,Latitude
18368943,77.2282559,28.7016678
308286,77.216837,28.5358021
18261723,77.2077878,28.5328102
18463424,77.2185591,28.5349127
650,77.2133292,28.5379729
1037,77.2132741,28.5396208
6377,77.210737,28.5378192
311609,77.2097386,28.5340199
18175252,77.218813,28.534252
309448,77.2090133,28.5338079
2863,77.2089013,28.5338345
5135,77.2127552,28.5403273
300828,77.2076299,28.5314946
18238307,77.2202141,28.5403
1040,77.2146666,28.5383428
18285199,77.2169997,28.5340999
303423,77.2189683,28.5309799
18354972,77.2167814,28.5357192
18332076,77.2169065,28.5337938
1406,77.2129078,28.5369107
308444,77.2126586,28.5405605
309452,77.209366,28.5341102
310312,77.2079315,28.5330067
305162,77.2132305,28.5394521
18471299,77.218629,28.534403
4855,77.2137832,28.5386054
18272382,77.2134971,28.538882
313398,77.2096823,28.5340507
307746,77.2135137,28.5388893
3043,77.2069233,28.5341425
301190,77.2095102,28.534046
18233599,77.2063347,28.5335269
1036,77.2078004,28.5327826
310665,77.2096819,28.534082
18322671,77.2155012,28.5354885
18353692,77.2122866,28.5369963
18365877,77.2119129,28.5369433
310848,77.2135506,28.5386851
18398602,77.214436,28.5344871
18376472,77.2132354,28.5391434
18455531,77.21034631,28.53449044
18208912,77.2124201,28.5357513
2586,77.2143619,28.5382487
301722,77.2115336,28.5363476
18285729,77.2138677,28.5386342
305526,77.2136687,28.538922
18357542,77.2001377,28.5322332
18291199,77.2191149,28.5306173
5726,77.2115555,28.5363348
302922,77.2111963,28.5364161
7658,77.2093418,28.5341236
18286490,77.2087849,28.5312482
7654,77.2097112,28.5340565
18254534,77.2133213,28.5393306
9100,77.2115266,28.5363955
6475,77.2123353,28.5366373
300302,77.2090442,28.5340283
304302,77.2177996,28.5370577
306166,77.2072907,28.5342075
18345755,77.2136424,28.5388893
9751,77.2093777,28.5363564
2867,77.2185071,28.5406266
8346,77.2000632,28.5320727
305871,77.2135346,28.538886
18425151,77.2079315,28.5317046
998,77.2132758,28.539624
452,77.2116173,28.5364058
18163892,77.2142624,28.5384888
18432219,77.2060663,28.5331227
18458339,77.21055888,28.5339573
18375421,77.2002839,28.5322327
209,77.211528,28.5363241
18428394,77.2243276,28.5373992
1030,77.2121141,28.536674
7661,77.2170275,28.5331218
6179,77.2126555,28.5406063
18446475,77.2036117,28.5325807
311161,77.2111802,28.5364058
313206,77.2145409,28.5384902
18334452,77.2104778,28.5355604
18253111,77.2184409,28.5311532
18219545,77.21051,28.535704
18348970,77.2112209,28.5364043
18334465,77.2072826,28.5340992
18272370,77.2118497,28.5367368
311846,77.2321792,28.6268536
311432,77.2319851,28.6267282
304972,77.2337174,28.62540821
18356812,77.2305796,28.6304834
18294392,77.22,28.61
308489,77.29213391,28.52182344
313175,77.29338784,28.52175981
301842,77.119036,28.6307787
311378,77.1186217,28.6308872
301830,77.120189,28.6308138
18323144,77.1193692,28.6216271
311377,77.119336,28.6307842
301848,77.1144456,28.6258469
307998,77.1155946,28.6258815
5940,77.1141938,28.6258347
301826,77.1160349,28.6257821
312923,77.1176174,28.6227746
301817,77.120274,28.6307493
301820,77.1196062,28.6308168
18460315,77.1204704,28.6307568
301809,77.1118707,28.6258268
18368012,77.1139522,28.6259394
18429423,77.297847,28.607116
6180,77.2924811,28.6089584
301108,77.3081612,28.5891462
8105,77.3088206,28.5903034
313185,77.30209798,28.58521417
8109,77.3062786,28.5892005
304267,77.2934295,28.6082009
313351,77.2905861,28.6071522
309227,77.2938353,28.6078005
18285695,77.2952484,28.6065957
18146358,77.30096575,28.61013581
312715,77.30109818,28.58918625
311245,77.2952961,28.5979305
6173,77.2936557,28.6080098
301353,77.2928133,28.6083198
300957,77.2932581,28.6030873
312703,77.3078187,28.5898772
6183,77.2930355,28.6043403
301037,77.291701,28.6095613
8069,77.3122802,28.5946814
306107,77.2964127,28.5921814
308359,77.2946516,28.5978455
18260604,77.2904619,28.6070462
6185,77.2956989,28.6078263
304259,77.2894952,28.6045493
300959,77.29358397,28.60318802
18238249,77.2925747,28.6090326
309346,77.2947422,28.6071044
307306,77.2938753,28.6081948
18203881,77.2938857,28.6081736
18138441,77.293569,28.6044435
8531,77.2949573,28.5977616
18267785,77.290883,28.606978
8110,77.3065907,28.5890442
18281964,77.2952184,28.6074925
2932,77.2953531,28.6065091
6182,77.2949166,28.5977308
18324529,77.29047,28.6069738
308237,77.2938335,28.6078223
311894,77.28870839,28.61184943
300960,77.2933571,28.6035787
308222,77.29534686,28.60690952
18258510,77.2956494,28.6065417
308526,77.29909826,28.60545101
301118,77.3084321,28.5894261
309551,77.28917677,28.61092375
9736,77.29954,28.5939142
18022625,77.2957443,28.6076829
18420679,0,0
301361,77.3347996,28.6040018
312991,77.2905678,28.6068499
18277153,77.2952729,28.5975729
18273548,77.2949672,28.597776
18399818,77.29340594,28.6087318
8062,77.3122819,28.594717
304254,77.3078828,28.5901962
18469823,77.29497844,28.60724844
18057803,0,0
18208900,0,0
18420694,77.295699,28.6073217
18438463,77.3086422,28.5899497
18317329,77.2958351,28.6097862
18442896,0,0
18494989,77.29572514,28.6067005
18432170,0,0
18489526,0,0
18375372,77.2956929,28.6073554
8108,77.3063531,28.589274
6237,77.30888665,28.60906117
311993,77.3091618,28.5903191
18479003,0,0
18472612,0,0
18357972,0,0
18375388,77.2905299,28.6068399
18292453,77.296163,28.6051709
18421494,0,0
8033,77.3093426,28.5905357
18360957,0,0
18281993,77.29558725,28.60682357
18282003,77.294938,28.5980675
18421492,77.2960093,28.6073214
6190,77.290606,28.6070669
2017,77.2928015,28.6082787
308812,77.2935856,28.6088911
308848,77.2971024,28.6185258
301056,77.3007976,28.6198235
301692,77.2960034,28.6170417
18265707,77.30071865,28.6193114
18368006,77.30117932,28.61981733
18225277,77.30196454,28.61965104
2936,77.3010973,28.6196099
18291201,77.29992136,28.61961396
3854,77.301318,28.6196741
308831,77.3050334,28.6189331
301062,77.3003716,28.619632
5186,77.3009259,28.6199149
3851,77.3013079,28.6198516
305357,77.2970156,28.6186666
2019,77.3008117,28.6196422
305370,77.3008167,28.6194659
301053,77.3003715,28.619648
308844,77.3002431,28.6199122
308839,77.3006489,28.6193502
18440191,77.3014164,28.6195294
18203185,77.30168425,28.61956952
301047,77.3020302,28.6194887
312492,77.3011218,28.6192793
4672,77.3012169,28.6196855
311336,77.3011572,28.6192865
18379056,77.309698,28.623975
18440185,77.2979348,28.6191348
18440429,77.3094479,28.6232139
2942,77.3011572,28.6197374
301103,77.3296222,28.6038472
18292451,77.33470056,28.6042683
9740,77.3328617,28.6071702
301106,77.3302432,28.6032214
6225,77.3363682,28.6128083
301120,77.3375211,28.6137147
307850,77.3369722,28.613483
18292449,77.33534496,28.61123545
301116,77.3335984,28.6054308
8462,77.3360236,28.6117841
309599,77.3351273,28.6103555
309499,77.3292098,28.6014232
300958,77.3364154,28.6132677
301105,77.3365387,28.6101623
311228,77.3390604,28.6078313
6226,77.336318,28.6126674
311229,77.3391034,28.6077552
306555,77.3390881,28.6076461
301110,77.3292915,28.6029222
304986,77.3347657,28.6040454
311256,77.336751,28.6130176
307847,77.3369792,28.6134753
18376492,77.33557563,28.61051668
6216,77.3340142,28.6082998
313360,77.3369754,28.6134959
18490756,77.3363461,28.60584544
18375376,77.33908128,28.60777224
18089212,77.337972,28.6133824
18375395,77.3371065,28.61364897
18237719,77.3351677,28.61080481
18082236,77.329599,28.6038407
18375383,77.33913861,28.60797505
309979,77.1814052,28.5228127
18025093,77.1814337,28.5228887
307990,77.1818906,28.5227376
309517,77.1938889,28.5237475
18489842,77.1818649,28.5222051
18350159,77.1912358,28.5244983
18375201,77.1901673,28.5266192
18025127,77.1818522,28.5222187
18478990,77.1818486,28.5222296
18433297,77.190347,28.5265467
18472695,77.1919008,28.5279728
18415339,77.1790259,28.515336
311683,77.1956559,28.5230624
313073,77.1873875,28.5266257
18415338,77.192373,28.5278328
18168122,77.1937384,28.527825
18478992,77.1799022,28.5213242
18168124,77.192244,28.525991
18414506,77.1937245,28.5278198
18409207,77.1898485,28.5239134
6341,77.1135938,28.7240647
1951,77.1136837,28.7240733
250,77.1136837,28.7241629
312753,77.1444781,28.494557
312983,77.1280511,28.4785954
18492029,77.1482134,28.4932341
18489541,77.1459577,28.493198
18486862,77.1663774,28.5009424
18492025,77.1651082,28.4940407
18352672,77.1257624,28.4798478
18489825,77.1449374,28.4941305
18340302,77.1501341,28.4945103
18489819,77.1451213,28.4940831
18175297,77.1462741,28.4930732
18034037,77.164633,28.4932439
18175282,77.1208414,28.4786827
18489532,77.124642,28.4801014
18277178,77.14572687,28.49366438
18408079,77.1603368,28.4975958
18232989,77.1618543,28.4997301
18492033,77.1465358,28.4925721
18489832,77.1444856,28.4945886
18467388,77.1604883,28.4968258
18175299,77.14563056,28.49609444
18337908,77.1442598,28.4996281
18463608,77.1663257,28.500868
18489836,77.1682117,28.5020291
18277163,77.1443624,28.4945867
18489545,77.126809,28.5456553
18277176,77.1457322,28.494763
18175278,77.1443655,28.4945672
18489808,77.145774,28.494662
18446867,77.162106,28.4960891
18486879,77.1603672,28.4975835
18489852,77.1606287,28.4949478
18489804,77.1457079,28.4946506
18489802,77.1457358,28.4936685
3207,77.22022153,28.52954866
4752,77.21950337,28.53013602
4830,77.2200822,28.5293802
4341,77.22012531,28.52937369
307237,77.21996941,28.52987562
18260028,77.242985,28.6465486
18317481,77.2431646,28.6463865
18317473,77.2430748,28.6464675
18317479,77.2430748,28.6464675
18317476,77.2431197,28.6463374
18317483,77.2431646,28.6463865
312576,77.1957717,28.7053075
5347,77.1901231,28.7046135
300945,77.1906165,28.7060386
300934,77.1907064,28.7059577
3223,77.1899876,28.7058889
307554,77.1905267,28.7057614
967,77.1900774,28.7051811
6196,77.1914251,28.7084444
18381220,77.1916048,28.7082825
2491,77.190546,28.7065192
1041,77.1907078,28.7068586
982,77.1914273,28.7086256
18352186,77.190347,28.7060128
9380,77.1904379,28.7058031
1303,77.1898978,28.7064175
18168462,77.1905958,28.7066366
311734,77.190347,28.7061024
2291,77.19147,28.7074189
9427,77.1902762,28.7059747
5874,77.1899876,28.7050829
3375,77.1908861,28.7057958
312353,77.1908861,28.7057958
180,77.1901224,28.7059465
18057822,77.1908398,28.7072177
6607,77.1906614,28.7059982
18247031,77.1900774,28.705002
18264447,77.1843721,28.7070075
300911,77.1854054,28.7094795
4090,77.1847764,28.7084342
5729,77.1853155,28.7092918
309704,77.1845518,28.7077411
964,77.1853155,28.7092918
307333,77.1843721,28.7070075
5765,77.1849561,28.7084514
18037821,77.1853604,28.7093409
18400738,77.18417834,28.70696168
307730,77.1467199,28.656862
305251,77.1467244,28.657132
312087,77.1466016,28.6569524
18070503,77.1467395,28.6568605
18454460,77.1471307,28.6571714
18419902,77.1466243,28.6567691
307356,77.1467447,28.6568454
8580,77.146731,28.656802
18324914,77.1467418,28.6568816
300473,77.1468835,28.6567624
306250,77.1467374,28.6568545
18356784,77.1467208,28.6568576
8373,77.1467938,28.6571438
308101,77.1468714,28.6568519
8840,77.146751,28.6570013
18228870,77.1469278,28.6571824
7066,77.1467263,28.6568579
305479,77.146741,28.6568576
8845,77.146642,28.6568212
7509,77.1466576,28.6570681
302715,77.1469965,28.656931
18241509,77.146758,28.6569808
18277003,77.1468497,28.6571509
7547,77.1701749,28.5796973
301236,77.1706691,28.5799686
18082630,77.18306556,28.57900639
7548,77.1702647,28.5799748
310419,77.1701299,28.5795586
4634,77.1420513,28.6575224
18228874,77.1408316,28.6595295
18433904,0,0
312145,77.142103,28.6581968
304585,77.1397456,28.6590321
312916,77.1399797,28.6567779
313006,77.1401443,28.6578471
305861,77.14251,28.6576259
9026,77.1395053,28.6567194
309178,77.1414135,28.658983
18249097,77.139708,28.6594663
308880,77.1414048,28.6617937
18382113,0,0
18241861,77.1433724,28.6588206
310162,0,0
303589,77.1399344,28.6577012
311459,77.1398511,28.6590028
9053,77.1399823,28.6566565
312893,77.1411461,28.6570966
18273640,77.1409215,28.6594485
308130,77.1424685,28.6576448
5663,77.1396116,28.6562368
18247005,77.1414608,28.6587838
18449827,77.1389292,28.6576159
18342574,77.1421854,28.6575323
18391689,0,0
304573,77.1428234,28.6588187
304586,77.1392457,28.6574122
18449629,77.1422037,28.6576022
18451179,77.1411461,28.6581714
18451158,77.1389966,28.6594736
18451166,77.1419683,28.6582366
18238245,77.1391896,28.6574573
308110,77.1461711,28.6621083
312213,77.1414553,28.6570186
18410370,0,0
18236975,0,0
18471517,0,0
304469,77.1400711,28.6570788
18451144,77.1424589,28.6585987
4084,77.2152884,28.7112918
310947,77.2086741,28.7006026
310989,77.2190493,28.7094307
18358295,77.2121775,28.7064006
18317756,77.2137611,28.70477557
310936,77.2081351,28.699566
308796,77.2160401,28.7117849
18460320,0,0
18241893,77.2151578,28.7105973
18363053,77.2118241,28.7102543
310997,77.2083401,28.6995605
6629,77.215591,28.7129957
302685,77.2146979,28.7110956
18241860,77.2156863,28.7123548
2920,77.2151419,28.7111617
18238281,77.2123452,28.7064044
18204485,77.2163058,28.7115878
18126086,77.2077758,28.7103677
9031,77.2144524,28.7108844
18254532,77.2155461,28.7125884
18380219,77.2162337,28.7135608
18258473,77.2137944,28.7091523
303602,77.2120877,28.7054069
18396163,77.21613,28.7120622
18485962,77.21114504,28.70302109
18421485,77.2081351,28.699566
18363044,77.2184653,28.7092739
18424171,77.215591,28.7122793
18363051,77.2090651,28.7103505
18449788,77.2054728,28.7102021
18466410,77.2087734,28.7130677
18107851,77.2150185,28.7102675
18466408,77.2090968,28.7142165
18466400,77.2091154,28.7146792
18361765,77.2214682,28.7115817
18424169,77.2159952,28.7118254
18449653,77.2163995,28.7140298
18449786,77.2187711,28.7091683
18466675,0,0
18449647,77.2148134,28.7119855
18361779,77.2187133,28.7092358
18363048,77.2146029,28.7110206
310954,77.2187785,28.7089822
312413,77.2190942,28.7094798
18361767,77.2187376,28.7099879
18421473,77.2122224,28.7066288
310995,77.2211601,28.7111101
18421475,77.2122334,28.7062833
18418268,77.2156892,28.7106791
18421459,77.2157015,28.7105709
18361771,77.2188042,28.7089927
18241864,77.2185861,28.7094348
18449657,77.2160901,28.7117332
18396177,77.2090421,28.7140827
18449639,77.2156916,28.7103288
18357954,77.215591,28.7126375
310965,77.215591,28.7122793
18418278,77.215591,28.7122793
18449664,77.2187996,28.7093643
18480435,0,0
311009,77.2155653,28.7104357
310988,77.2188247,28.709454
18421461,77.208094,28.7102514
310952,77.2188247,28.7091854
18449667,77.2188953,28.7093068
18449661,77.2192812,28.7095569
18449643,77.2146844,28.7120416
300791,77.2155461,28.7111556
300264,77.1715403,28.5581521
18425751,77.1713073,28.5589002
7388,77.1742101,28.5568282
311485,77.1750799,28.5554352
2870,77.1759375,28.5550108
18397908,77.171471,28.5581944
312765,77.1710298,28.5569323
5879,77.1744294,28.5557779
304621,77.173877,28.551484
18472788,77.1759362,28.5550022
309510,77.1720143,28.556519
300259,77.1716444,28.5568582
310430,77.1760003,28.554897
300273,77.1719392,28.5563417
7393,77.1741505,28.5568492
311451,77.1707693,28.5586338
7240,77.1717215,28.556875
300268,77.1718939,28.5563192
310328,77.1686131,28.553128
309471,77.175016,28.5556707
18383522,77.1682791,28.5532273
18424615,77.1751965,28.5555979
18425758,77.1708462,28.5588962
18425178,77.1707986,28.5587394
18354994,77.1729675,28.5568298
18146362,77.1714827,28.5582757
18425175,77.1709048,28.5569236
18225831,77.1745474,28.5551434
18354988,77.1721867,28.5563007
18425772,77.1719215,28.5564964
18354998,77.1706433,28.5580838
18354992,77.1730086,28.5567681
309509,77.1708774,28.5586286
18423905,77.1716186,28.5566765
18357566,77.1727207,28.5577256
18425768,77.1718111,28.5568164
18025119,0,0
18472683,77.1742272,28.5560668
18425739,77.1713649,28.5589502
18468524,77.1901673,28.5266192
18354996,77.170693,28.5588623
18229077,77.1718481,28.5566063
300275,77.1732311,28.5581547
9251,76.9857462,28.6134511
18471235,77.012198,28.6180639
306695,77.0036364,28.5589382
9281,76.9854417,28.6096384
18432222,77.0024495,28.5607897
18471254,76.9967933,28.6283564
18371414,76.9969561,28.5910043
306678,76.9869396,28.6053412
18371416,76.9906888,28.6125711
18361199,76.9759687,28.6157878
312620,76.9847266,28.6076142
18432206,76.9817555,28.610581
311394,76.9718366,28.6103695
18471270,76.9622705,28.6361375
313349,76.9807734,28.6107987
18359302,77.0003579,28.6315566
18352287,76.9886171,28.601061
9262,76.9856908,28.6130492
18469981,77.0094083,28.6170305
18349922,77.0028244,28.590591
18432214,76.9935221,28.5906017
310357,76.9911162,28.6119984
18429155,76.9858424,28.6072328
18471319,76.9853771,28.6095844
18471263,77.0025685,28.5605204
18432200,76.9872421,28.6210795
18430911,76.9858415,28.6135195
18354672,76.9890278,28.5996154
18352275,76.9736469,28.6159872
303500,76.9752946,28.6110748
18431998,76.9856999,28.6130409
18430900,77.0006609,28.5910291
18313125,76.9621244,28.6360808
18430579,77.0005841,28.5653143
8957,76.9910272,28.6121768
9635,76.9852777,28.6091697
18352288,76.9852777,28.6091697
18349914,76.9753189,28.6112347
18430569,77.0117519,28.6179639
18361211,76.9654941,28.6090439
18471287,76.9622191,28.6359913
304393,76.9923844,28.6098677
18361217,76.9638597,28.609072
5483,76.9910765,28.6127374
9271,76.9856215,28.6100946
304610,77.0076551,28.6164413
303537,76.9753796,28.6112432
18430576,76.993457,28.5905484
304405,76.9838181,28.6169779
18471313,76.9856129,28.6088552
306710,76.9909045,28.6123474
18430570,76.9879296,28.6024678
303497,76.9748922,28.6112536
18270343,76.9877493,28.6032958
18361200,76.9711827,28.6101996
18261678,76.9840836,28.6150289
18317507,76.9909279,28.6124522
9269,76.9932051,28.5906226
18363067,76.9797118,28.613206
18371421,77.0007571,28.5914718
304809,77.08195768,28.69273348
304769,77.0690735,28.6827398
304803,77.0820784,28.6934044
18261151,77.0700586,28.6521647
18464636,77.06540443,28.67897397
18017260,77.0681466,28.6818432
304753,77.05472823,28.68232512
18464641,77.06247076,28.67583363
304822,77.02933475,28.68263808
18312665,77.0688571,28.6823752
9181,77.06424572,28.67784092
18435332,77.0820767,28.6927975
18261710,77.03108288,28.68202569
18312662,77.0287839,28.68247071
18322599,77.0408396,28.6821182
9226,77.066475,28.6803916
18434072,0,0
305699,77.0695034,28.6819199
9194,77.0662951,28.6801056
304888,77.0690832,28.6833297
306177,77.0719688,28.69123205
18261708,77.0228319,28.6467438
9173,77.0625067,28.6761455
304831,77.07009997,28.68654323
9176,77.06082389,28.6743958
18233572,77.0528602,28.6646411
18464649,77.02514146,28.64669598
18375389,77.04071805,28.68209451
18466387,77.06034612,28.66742137
304782,77.0721833,28.6536022
18261719,77.0713543,28.6529874
18466389,77.08171561,28.69252378
18378051,77.0672844,28.6812756
7484,77.053748,28.66539
18464634,77.06931744,28.68172684
18464647,77.02335276,28.64712056
18371391,77.0642756,28.6779685
18017240,77.064828,28.678402
18464640,77.06413608,28.67799829
18261161,77.0626796,28.6763063
18464638,77.0654346,28.67898074
302694,77.1384794,28.6321812
18358184,77.136724,28.6282528
8715,77.1384323,28.6324507
641,77.1367966,28.6287097
308033,77.1462701,28.6276292
307099,77.137174,28.628999
18312575,77.1341651,28.6256939
18312652,77.1354441,28.6233571
310666,77.1384175,28.6309493
7434,77.1380897,28.6199849
305859,77.137511,28.6298959
308037,77.1385567,28.631853
18435837,77.1556191,28.6238474
18441658,77.1559168,28.6242844
558,77.1381832,28.6327034
300485,77.1468968,28.6314816
7416,77.148368,28.6323154
301927,77.1365287,28.6203669
18288199,77.1354417,28.6268623
301931,77.1451395,28.6285958
311385,77.1371626,28.6291147
18175322,0,0
7419,77.1462754,28.6276237
9280,0,0
18241874,77.1556452,28.6238747
303250,77.1375944,28.6299888
313163,77.14178972,28.6286201
18398504,77.14808,28.6322418
301932,77.1357642,28.6223499
18312572,77.1364744,28.6205175
18371399,77.1358184,28.6223489
18431177,77.136788,28.6286826
18371405,77.137828,28.6319525
312926,77.1558888,28.6244092
18349241,0,0
18431181,77.146829,28.6312058
18431187,77.1362918,28.6220182
18393288,77.1368633,28.6281257
8718,77.1383317,28.6317769
18462571,77.1357857,28.6223096
18460302,77.1470434,28.6271441
18431183,77.1469131,28.6311566
301925,77.136184,28.6204842
301885,77.134618,28.6253211
18295497,77.1356151,28.622227
18460299,77.1465469,28.6308841
1973,77.1371165,28.6292946
18369770,77.1468595,28.6314962
312848,77.146539,28.6296677
18474850,0,0
18429186,77.1363776,28.6213659
18312656,0,0
18416741,77.1350843,28.6267926
18425182,0,0
18464625,77.12731652,28.84061467
18435330,77.0356003,28.8002781
18435326,77.04952508,28.80619877
18464648,77.09081333,28.84056856
18464629,77.08952788,28.85517216
18435322,77.0880292,28.85192847
18014151,77.03510278,28.79751667
18375378,77.0895081,28.85510345
310408,77.252055,28.5489159
1185,77.2509774,28.5501583
5536,77.2541182,28.548633
18393213,77.2515162,28.5478786
308336,77.2531326,28.5490183
637,77.2507978,28.549693
313159,77.2524142,28.5478742
3608,77.2510672,28.5501668
3636,77.2523434,28.5484867
312790,77.2528555,28.5486641
5537,77.252055,28.5482884
308347,77.2531326,28.5492872
2602,77.2509473,28.5491128
3638,77.2522346,28.5485744
18017281,77.251606,28.5483354
3607,77.250474,28.549901
3069,77.2526836,28.5487963
18268390,77.2498998,28.5498766
196,77.251157,28.5501754
5487,77.250708,28.5490569
308331,77.2510672,28.5498979
18126080,77.2511424,28.5490976
148,77.251157,28.5501754
18412898,77.2521897,28.5487046
5528,77.2515162,28.5478786
17953929,77.2512468,28.5473151
18355121,77.2511121,28.5471678
9210,77.2500794,28.5494455
2703,77.2512019,28.547266
18478963,77.2509547,28.5471755
2232,77.2513366,28.549027
2775,77.2506182,28.5501242
311623,77.1483815,28.6916888
311077,77.1496283,28.693387
492,77.152022,28.6912959
304030,77.1528753,28.6926578
18366028,77.1497297,28.6937883
18168143,77.1499993,28.6936352
18294246,77.1499993,28.6937247
2370,77.1499094,28.6937161
3893,77.1506285,28.6936956
5366,77.1522462,28.6913437
18037828,77.1493702,28.6933956
2377,77.1497297,28.6938779
18384151,77.1499993,28.6940829
2966,77.150756,28.6934012
257,77.1496398,28.6941379
2380,77.1497297,28.6937883
18285222,77.1512576,28.6933978
309463,77.1494601,28.6934043
18219550,77.1495499,28.6941293
3230,77.1519316,28.6953879
309542,77.1501341,28.6937824
2965,77.1496398,28.6936006
3372,77.1499094,28.6937161
312223,77.151707,28.6930828
8828,77.1511677,28.6934788
2524,77.1499094,28.6937161
18458640,77.1518301,28.6927106
2532,77.1499993,28.6936352
5368,77.1496398,28.6937797
18272383,77.1516171,28.6931637
18332018,77.1502307,28.6939598
18423901,77.1499094,28.6936265
1969,77.1489657,28.6925061
18455548,77.147338,28.694444
310126,77.1499993,28.6937247
5291,77.1523361,28.6916209
3522,77.1497494,28.6937508
18345519,77.1512576,28.6930397
305967,77.1519766,28.6931087
18432015,77.1518426,28.6932029
18204820,77.1493702,28.6936643
18361244,77.1493702,28.6939329
9561,77.1516171,28.6923578
18466059,0,0
18361780,77.1490259,28.6926883
18208880,77.1513743,28.6933618
307620,77.1502689,28.6907955
302242,77.1507183,28.6912864
310348,77.26883523,28.56240125
309680,77.26652149,28.57086609
1508,77.26684134,28.57094736
18312565,0,0
311553,77.28829969,28.56238181
7720,77.26801079,28.5693697
308332,77.27004256,28.56563745
306331,77.2687116,28.5613894
18303863,77.26754777,28.56971362
212,77.2688462,28.5613573
304183,77.27258228,28.56088235
1915,77.2682086,28.56929078
5901,77.26803929,28.5691783
311824,77.28950668,28.56250019
18376488,77.2683973,28.5613147
300013,77.268271,28.561703
181,77.268936,28.5613658
18277019,77.29113277,28.56298018
7721,77.2681563,28.56921452
308334,77.27250919,28.55941173
309675,77.27289509,28.5603414
300020,77.26689197,28.570839
7717,77.27209244,28.5608741
303547,77.28855785,28.56489598
18228903,0,0
18428200,77.26416081,28.57473537
18144480,77.271844,28.56528
302945,77.27205321,28.55982665
18471283,77.268831,28.563202
18337892,77.29254572,28.56159495
267,77.2688462,28.5613573
18424893,77.268211,28.561936
306526,77.268779,28.565383
18133511,0,0
18456744,0,0
303559,77.2912015,28.56308413
18352261,0,0
310692,0,0
18313141,0,0
312446,0,0
18245296,0,0
18254540,77.28850622,28.56252021
18354644,77.27276199,28.56077074
7684,77.27276031,28.56047774
18180047,0,0
18366586,0,0
112,77.27047574,28.56164062
1903,77.2525938,28.5902907
300710,77.2440626,28.5910927
308065,77.2413685,28.5912845
18441549,77.2440626,28.591272
3685,77.2435238,28.5916689
303599,77.242491,28.5922428
462,77.2436513,28.59126791
18474567,77.2419073,28.5923217
18434504,77.2440626,28.591272
680,77.2530428,28.5896164
18222581,77.2835266,28.5256742
18432628,0,0
18357551,77.28726067,28.50184423
18360900,77.2885264,28.5003643
18358168,77.28724223,28.50129443
18472680,77.287153,28.5014785
18409180,77.2729071,28.5275256
18429188,77.287037,28.501281
310164,77.2800843,28.5357956
7712,77.2806012,28.5370818
18311948,77.2781976,28.5345304
7483,77.2759158,28.5327507
18355004,77.278399,28.5344146
18291238,77.2753817,28.5378847
18472436,77.1064348,28.642553
9037,77.1065259,28.6421961
18391581,77.1065016,28.6426602
7077,77.1068818,28.6417977
306586,77.1064258,28.6426643
306495,77.1059714,28.6423028
9061,77.106404,28.6426609
18357946,77.1064285,28.6424049
308991,77.1064014,28.642365
7071,77.1062108,28.642112
18282040,77.1065917,28.642704
8379,77.1062245,28.6422203
9040,77.1059749,28.6425056
18367984,77.1062179,28.6425574
4455,77.106489,28.6421265
4454,77.1063059,28.6426228
4560,77.1065639,28.6424982
4563,77.1063609,28.6427806
5062,77.1068457,28.6424495
4568,77.1063393,28.6419495
4566,77.1069047,28.6424575
18383434,77.1060471,28.6421787
308972,77.1064068,28.6424882
307560,77.1064559,28.6423578
18336478,77.1065198,28.6421902
309004,77.1064741,28.6423346
18492109,0,0
6283,77.21546111,28.64599167
6356,77.21439444,28.64486111
18356800,77.224386,28.641786
18253103,77.2110097,28.6407217
304152,77.22227074,28.6429341
18287392,77.2113691,28.6406664
3116,77.2102911,28.6409218
308620,77.2104708,28.6402223
300608,77.21226389,28.64379167
302162,77.21339095,28.64084258
308187,77.21074697,28.64558376
8292,77.21537778,28.64251389
307114,77.21334167,28.64106944
18408059,77.21350629,28.64102619
308614,77.21406352,28.64601747
304217,77.21419964,28.64588388
302724,77.21711855,28.6417221
5799,77.21133538,28.64665684
3117,77.21048,28.6418801
300639,77.21650167,28.64538
18384879,77.20943915,28.62486609
18481280,0,0
300635,77.21159454,28.64754161
302159,77.2112792,28.6407474
18204494,77.21226476,28.64533983
305135,77.21077781,28.64423731
302155,77.21124167,28.640825
3119,77.2103809,28.64102
3254,77.21045556,28.64062222
302272,77.21796833,28.64574667
300616,77.20978611,28.64710556
5796,77.2107852,28.640745
310595,77.2094826,28.638784
303788,77.2122674,28.6408418
305490,77.21423384,28.64522214
300620,77.21111389,28.64571111
18218076,77.21426713,28.64784229
308682,77.21523765,28.64436148
18198465,77.21764829,28.64569263
311879,77.2104258,28.6421442
1888,77.21072584,28.64012372
301191,77.21341833,28.64063
6345,77.21133667,28.64541167
18272388,0,0
6355,77.21123043,28.64613634
300571,77.21554611,28.64581886
302173,77.2106504,28.6406874
5801,77.2131708,28.6404495
18261165,77.21558299,28.64141166
302188,77.21615497,28.64154113
18017258,77.21508846,28.64598569
3094,77.217927,28.645035
3118,77.21109062,28.64525804
6359,77.21598167,28.64583167
18252250,77.21702065,28.64058864
5949,77.2106055,28.6405487
18409188,77.21376009,28.64481668
5753,77.21574157,28.6441564
18354666,77.21521385,28.64588182
305025,77.20937222,28.65449722
311468,77.21249444,28.65731111
18381669,77.2093928,28.6387755
18273527,77.21832521,28.64217671
6075,77.2104544,28.6423212
